# A new generation of Standard Solar Models
# arxiv:1611.09867 
#
# Sound speed and density of the AGSS09met model (units = cgs)
#
# Mass     Radius  Csound     Rho 
0.0122645  0.05050 5.1087e+07 1.2546e+02
0.0126079  0.05100 5.1092e+07 1.2507e+02
0.0129570  0.05150 5.1096e+07 1.2468e+02
0.0133112  0.05200 5.1100e+07 1.2429e+02
0.0136749  0.05250 5.1104e+07 1.2390e+02
0.0140394  0.05300 5.1108e+07 1.2350e+02
0.0144127  0.05350 5.1112e+07 1.2311e+02
0.0147887  0.05400 5.1116e+07 1.2271e+02
0.0151729  0.05450 5.1120e+07 1.2232e+02
0.0155645  0.05500 5.1123e+07 1.2192e+02
0.0159588  0.05550 5.1127e+07 1.2152e+02
0.0163607  0.05600 5.1130e+07 1.2112e+02
0.0167681  0.05650 5.1134e+07 1.2072e+02
0.0171825  0.05700 5.1137e+07 1.2032e+02
0.0176022  0.05750 5.1140e+07 1.1992e+02
0.0180262  0.05800 5.1143e+07 1.1952e+02
0.0184569  0.05850 5.1146e+07 1.1912e+02
0.0188940  0.05900 5.1149e+07 1.1871e+02
0.0193368  0.05950 5.1151e+07 1.1831e+02
0.0197862  0.06000 5.1154e+07 1.1790e+02
0.0202399  0.06050 5.1157e+07 1.1750e+02
0.0207015  0.06100 5.1159e+07 1.1709e+02
0.0211702  0.06150 5.1161e+07 1.1669e+02
0.0216409  0.06200 5.1163e+07 1.1628e+02
0.0221199  0.06250 5.1165e+07 1.1588e+02
0.0226051  0.06300 5.1167e+07 1.1547e+02
0.0230978  0.06350 5.1169e+07 1.1506e+02
0.0235945  0.06400 5.1171e+07 1.1466e+02
0.0240986  0.06450 5.1172e+07 1.1425e+02
0.0246061  0.06500 5.1174e+07 1.1384e+02
0.0251209  0.06550 5.1175e+07 1.1343e+02
0.0256425  0.06600 5.1176e+07 1.1303e+02
0.0261693  0.06650 5.1177e+07 1.1262e+02
0.0267029  0.06700 5.1178e+07 1.1221e+02
0.0272430  0.06750 5.1178e+07 1.1181e+02
0.0277885  0.06800 5.1179e+07 1.1140e+02
0.0283401  0.06850 5.1179e+07 1.1099e+02
0.0288969  0.06900 5.1180e+07 1.1058e+02
0.0294609  0.06950 5.1180e+07 1.1018e+02
0.0300302  0.07000 5.1180e+07 1.0977e+02
0.0306059  0.07050 5.1179e+07 1.0936e+02
0.0311880  0.07100 5.1179e+07 1.0896e+02
0.0317771  0.07150 5.1178e+07 1.0855e+02
0.0323704  0.07200 5.1178e+07 1.0815e+02
0.0329715  0.07250 5.1177e+07 1.0774e+02
0.0335760  0.07300 5.1176e+07 1.0733e+02
0.0341888  0.07350 5.1174e+07 1.0693e+02
0.0348063  0.07400 5.1173e+07 1.0653e+02
0.0354309  0.07450 5.1172e+07 1.0612e+02
0.0360601  0.07500 5.1170e+07 1.0572e+02
0.0366974  0.07550 5.1168e+07 1.0532e+02
0.0373389  0.07600 5.1166e+07 1.0491e+02
0.0379877  0.07650 5.1164e+07 1.0451e+02
0.0386420  0.07700 5.1161e+07 1.0411e+02
0.0393030  0.07750 5.1159e+07 1.0371e+02
0.0399680  0.07800 5.1156e+07 1.0331e+02
0.0406402  0.07850 5.1153e+07 1.0291e+02
0.0413188  0.07900 5.1150e+07 1.0251e+02
0.0420026  0.07950 5.1146e+07 1.0211e+02
0.0426939  0.08000 5.1143e+07 1.0171e+02
0.0433896  0.08050 5.1139e+07 1.0132e+02
0.0440927  0.08100 5.1135e+07 1.0092e+02
0.0447995  0.08150 5.1131e+07 1.0053e+02
0.0455133  0.08200 5.1127e+07 1.0013e+02
0.0462343  0.08250 5.1122e+07 9.9737e+01
0.0469608  0.08300 5.1118e+07 9.9344e+01
0.0476911  0.08350 5.1113e+07 9.8951e+01
0.0484285  0.08400 5.1108e+07 9.8559e+01
0.0491716  0.08450 5.1103e+07 9.8168e+01
0.0499230  0.08500 5.1097e+07 9.7779e+01
0.0506769  0.08550 5.1091e+07 9.7389e+01
0.0514374  0.08600 5.1086e+07 9.7001e+01
0.0522055  0.08650 5.1080e+07 9.6614e+01
0.0529778  0.08700 5.1073e+07 9.6227e+01
0.0537558  0.08750 5.1067e+07 9.5841e+01
0.0545397  0.08800 5.1060e+07 9.5456e+01
0.0553304  0.08850 5.1053e+07 9.5073e+01
0.0561271  0.08900 5.1046e+07 9.4690e+01
0.0569281  0.08950 5.1039e+07 9.4308e+01
0.0577344  0.09000 5.1032e+07 9.3927e+01
0.0585474  0.09050 5.1024e+07 9.3547e+01
0.0593681  0.09100 5.1016e+07 9.3168e+01
0.0601906  0.09150 5.1008e+07 9.2790e+01
0.0610209  0.09200 5.1000e+07 9.2413e+01
0.0618576  0.09250 5.0991e+07 9.2037e+01
0.0626980  0.09300 5.0983e+07 9.1662e+01
0.0635450  0.09350 5.0974e+07 9.1288e+01
0.0643984  0.09400 5.0965e+07 9.0915e+01
0.0652561  0.09450 5.0955e+07 9.0543e+01
0.0661199  0.09500 5.0946e+07 9.0172e+01
0.0669894  0.09550 5.0936e+07 8.9802e+01
0.0678649  0.09600 5.0926e+07 8.9434e+01
0.0687441  0.09650 5.0916e+07 8.9066e+01
0.0696311  0.09700 5.0906e+07 8.8699e+01
0.0705217  0.09750 5.0895e+07 8.8334e+01
0.0714183  0.09800 5.0885e+07 8.7969e+01
0.0723214  0.09850 5.0874e+07 8.7606e+01
0.0732287  0.09900 5.0862e+07 8.7244e+01
0.0741434  0.09950 5.0851e+07 8.6883e+01
0.0750611  0.10000 5.0840e+07 8.6522e+01
0.0759847  0.10050 5.0828e+07 8.6163e+01
0.0769143  0.10100 5.0816e+07 8.5806e+01
0.0778484  0.10150 5.0804e+07 8.5449e+01
0.0787887  0.10200 5.0791e+07 8.5093e+01
0.0797352  0.10250 5.0779e+07 8.4739e+01
0.0806853  0.10300 5.0766e+07 8.4385e+01
0.0816411  0.10350 5.0753e+07 8.4033e+01
0.0826019  0.10400 5.0740e+07 8.3682e+01
0.0835686  0.10450 5.0726e+07 8.3332e+01
0.0845396  0.10500 5.0713e+07 8.2983e+01
0.0855178  0.10550 5.0699e+07 8.2635e+01
0.0864990  0.10600 5.0685e+07 8.2289e+01
0.0874868  0.10650 5.0671e+07 8.1943e+01
0.0884783  0.10700 5.0656e+07 8.1599e+01
0.0894752  0.10750 5.0642e+07 8.1256e+01
0.0904790  0.10800 5.0627e+07 8.0914e+01
0.0914866  0.10850 5.0612e+07 8.0573e+01
0.0924985  0.10900 5.0597e+07 8.0233e+01
0.0935163  0.10950 5.0582e+07 7.9895e+01
0.0945384  0.11000 5.0566e+07 7.9557e+01
0.0955659  0.11050 5.0550e+07 7.9221e+01
0.0965996  0.11100 5.0534e+07 7.8886e+01
0.0976355  0.11150 5.0518e+07 7.8551e+01
0.0986780  0.11200 5.0502e+07 7.8219e+01
0.0997255  0.11250 5.0485e+07 7.7887e+01
0.1007774  0.11300 5.0468e+07 7.7556e+01
0.1018342  0.11350 5.0451e+07 7.7227e+01
0.1028971  0.11400 5.0434e+07 7.6899e+01
0.1039632  0.11450 5.0417e+07 7.6571e+01
0.1050345  0.11500 5.0399e+07 7.6245e+01
0.1061101  0.11550 5.0382e+07 7.5920e+01
0.1071924  0.11600 5.0364e+07 7.5597e+01
0.1082769  0.11650 5.0346e+07 7.5274e+01
0.1093674  0.11700 5.0327e+07 7.4953e+01
0.1104617  0.11750 5.0309e+07 7.4632e+01
0.1115615  0.11800 5.0290e+07 7.4313e+01
0.1126664  0.11850 5.0271e+07 7.3995e+01
0.1137748  0.11900 5.0252e+07 7.3678e+01
0.1148877  0.11950 5.0233e+07 7.3362e+01
0.1160054  0.12000 5.0214e+07 7.3048e+01
0.1171277  0.12050 5.0194e+07 7.2734e+01
0.1182550  0.12100 5.0174e+07 7.2422e+01
0.1193861  0.12150 5.0155e+07 7.2111e+01
0.1205230  0.12200 5.0134e+07 7.1801e+01
0.1216622  0.12250 5.0114e+07 7.1491e+01
0.1228076  0.12300 5.0094e+07 7.1183e+01
0.1239558  0.12350 5.0073e+07 7.0876e+01
0.1251094  0.12400 5.0052e+07 7.0570e+01
0.1262666  0.12450 5.0031e+07 7.0265e+01
0.1274289  0.12500 5.0010e+07 6.9962e+01
0.1285948  0.12550 4.9989e+07 6.9659e+01
0.1297653  0.12600 4.9967e+07 6.9357e+01
0.1309394  0.12650 4.9946e+07 6.9057e+01
0.1321186  0.12700 4.9924e+07 6.8758e+01
0.1333013  0.12750 4.9902e+07 6.8459e+01
0.1344889  0.12800 4.9880e+07 6.8163e+01
0.1356805  0.12850 4.9857e+07 6.7867e+01
0.1368752  0.12900 4.9835e+07 6.7572e+01
0.1380751  0.12950 4.9812e+07 6.7278e+01
0.1392788  0.13000 4.9789e+07 6.6985e+01
0.1404859  0.13050 4.9766e+07 6.6694e+01
0.1416980  0.13100 4.9743e+07 6.6403e+01
0.1429121  0.13150 4.9720e+07 6.6113e+01
0.1441315  0.13200 4.9696e+07 6.5825e+01
0.1453561  0.13250 4.9672e+07 6.5538e+01
0.1465821  0.13300 4.9649e+07 6.5251e+01
0.1478129  0.13350 4.9625e+07 6.4966e+01
0.1490478  0.13400 4.9600e+07 6.4682e+01
0.1502863  0.13450 4.9576e+07 6.4399e+01
0.1515293  0.13500 4.9552e+07 6.4117e+01
0.1527759  0.13550 4.9527e+07 6.3836e+01
0.1540253  0.13600 4.9502e+07 6.3556e+01
0.1552786  0.13650 4.9477e+07 6.3277e+01
0.1565359  0.13700 4.9452e+07 6.3000e+01
0.1577971  0.13750 4.9427e+07 6.2723e+01
0.1590621  0.13800 4.9402e+07 6.2447e+01
0.1603298  0.13850 4.9376e+07 6.2172e+01
0.1616019  0.13900 4.9351e+07 6.1899e+01
0.1628769  0.13950 4.9325e+07 6.1626e+01
0.1641564  0.14000 4.9299e+07 6.1355e+01
0.1654384  0.14050 4.9273e+07 6.1084e+01
0.1667237  0.14100 4.9247e+07 6.0814e+01
0.1680128  0.14150 4.9221e+07 6.0545e+01
0.1693055  0.14200 4.9194e+07 6.0278e+01
0.1706020  0.14250 4.9168e+07 6.0011e+01
0.1719005  0.14300 4.9141e+07 5.9745e+01
0.1732035  0.14350 4.9114e+07 5.9481e+01
0.1745095  0.14400 4.9087e+07 5.9217e+01
0.1758183  0.14450 4.9060e+07 5.8954e+01
0.1771310  0.14500 4.9033e+07 5.8693e+01
0.1784462  0.14550 4.9006e+07 5.8432e+01
0.1797653  0.14600 4.8978e+07 5.8172e+01
0.1810877  0.14650 4.8951e+07 5.7913e+01
0.1824123  0.14700 4.8923e+07 5.7655e+01
0.1837408  0.14750 4.8895e+07 5.7399e+01
0.1850717  0.14800 4.8867e+07 5.7142e+01
0.1864070  0.14850 4.8839e+07 5.6888e+01
0.1877435  0.14900 4.8811e+07 5.6633e+01
0.1890836  0.14950 4.8783e+07 5.6380e+01
0.1904280  0.15000 4.8755e+07 5.6128e+01
0.1917736  0.15050 4.8726e+07 5.5877e+01
0.1931232  0.15100 4.8698e+07 5.5627e+01
0.1944752  0.15150 4.8669e+07 5.5377e+01
0.1958297  0.15200 4.8640e+07 5.5129e+01
0.1971883  0.15250 4.8611e+07 5.4881e+01
0.1985478  0.15300 4.8582e+07 5.4635e+01
0.1999112  0.15350 4.8553e+07 5.4389e+01
0.2012778  0.15400 4.8524e+07 5.4144e+01
0.2026462  0.15450 4.8495e+07 5.3900e+01
0.2040173  0.15500 4.8465e+07 5.3657e+01
0.2053913  0.15550 4.8435e+07 5.3415e+01
0.2067679  0.15600 4.8406e+07 5.3174e+01
0.2081474  0.15650 4.8376e+07 5.2934e+01
0.2095295  0.15700 4.8346e+07 5.2694e+01
0.2109135  0.15750 4.8316e+07 5.2456e+01
0.2123001  0.15800 4.8286e+07 5.2218e+01
0.2136905  0.15850 4.8256e+07 5.1981e+01
0.2150811  0.15900 4.8226e+07 5.1745e+01
0.2164757  0.15950 4.8195e+07 5.1510e+01
0.2178726  0.16000 4.8165e+07 5.1276e+01
0.2192710  0.16050 4.8134e+07 5.1043e+01
0.2206728  0.16100 4.8103e+07 5.0811e+01
0.2220761  0.16150 4.8073e+07 5.0579e+01
0.2234820  0.16200 4.8042e+07 5.0348e+01
0.2248904  0.16250 4.8011e+07 5.0119e+01
0.2263015  0.16300 4.7980e+07 4.9890e+01
0.2277129  0.16350 4.7949e+07 4.9661e+01
0.2291279  0.16400 4.7917e+07 4.9434e+01
0.2305449  0.16450 4.7886e+07 4.9208e+01
0.2319638  0.16500 4.7855e+07 4.8982e+01
0.2333845  0.16550 4.7823e+07 4.8757e+01
